/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollParams.cs(7,18): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollParams.FriendlyName'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(13,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollResponse.Type'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(13,17): warning CS8618: Non-nullable property 'Type' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(17,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollResponse.Totp'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(17,15): warning CS8618: Non-nullable property 'Totp' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(21,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollResponse.FriendlyName'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(21,17): warning CS8618: Non-nullable property 'FriendlyName' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(9,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollResponse.Id'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollResponse.cs(9,17): warning CS8618: Non-nullable property 'Id' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaGetAuthenticatorAssuranceLevelResponse.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaGetAuthenticatorAssuranceLevelResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaGetAuthenticatorAssuranceLevelResponse.cs(5,39): warning CS1591: Missing XML comment for publicly visible type or member 'MfaGetAuthenticatorAssuranceLevelResponse.CurrentLevel'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaGetAuthenticatorAssuranceLevelResponse.cs(6,39): warning CS1591: Missing XML comment for publicly visible type or member 'MfaGetAuthenticatorAssuranceLevelResponse.NextLevel'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaGetAuthenticatorAssuranceLevelResponse.cs(7,21): warning CS1591: Missing XML comment for publicly visible type or member 'MfaGetAuthenticatorAssuranceLevelResponse.CurrentAuthenticationMethods'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaGetAuthenticatorAssuranceLevelResponse.cs(7,21): warning CS8618: Non-nullable property 'CurrentAuthenticationMethods' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaListFactorsResponse.cs(11,23): warning CS1591: Missing XML comment for publicly visible type or member 'MfaListFactorsResponse.Totp'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaListFactorsResponse.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaListFactorsResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaListFactorsResponse.cs(8,23): warning CS1591: Missing XML comment for publicly visible type or member 'MfaListFactorsResponse.All'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaUnenrollParams.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaUnenrollParams'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaUnenrollParams.cs(5,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaUnenrollParams.FactorId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaUnenrollParams.cs(5,17): warning CS8618: Non-nullable property 'FactorId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaUnenrollResponse.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaUnenrollResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaUnenrollResponse.cs(8,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaUnenrollResponse.Id'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaUnenrollResponse.cs(8,17): warning CS8618: Non-nullable property 'Id' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(12,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyParams.Code'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(12,17): warning CS8618: Non-nullable property 'Code' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyParams'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(6,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyParams.FactorId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(6,17): warning CS8618: Non-nullable property 'FactorId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(9,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyParams.ChallengeId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyParams.cs(9,17): warning CS8618: Non-nullable property 'ChallengeId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(13,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyResponse.TokenType'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(13,17): warning CS8618: Non-nullable property 'TokenType' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(17,14): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyResponse.ExpiresIn'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(21,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyResponse.RefreshToken'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(21,17): warning CS8618: Non-nullable property 'RefreshToken' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(25,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyResponse.User'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(25,15): warning CS8618: Non-nullable property 'User' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(9,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaVerifyResponse.AccessToken'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaVerifyResponse.cs(9,17): warning CS8618: Non-nullable property 'AccessToken' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/TOTP.cs(11,17): warning CS8618: Non-nullable property 'QrCode' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/TOTP.cs(17,17): warning CS8618: Non-nullable property 'Secret' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/TOTP.cs(22,17): warning CS8618: Non-nullable property 'Uri' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/TOTP.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'TOTP'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/StatelessClient.cs(125,37): warning CS8619: Nullability of reference types in value of type 'AmrEntry?[]' doesn't match target type 'AmrEntry[]'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/StatelessClient.cs(92,65): warning CS1591: Missing XML comment for publicly visible type or member 'StatelessClient.GetAuthenticatorAssuranceLevel(string, StatelessClient.StatelessClientOptions)'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Admin/GenerateLinkTests.cs(21,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Admin/GenerateLinkTests.cs(23,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Admin/GenerateLinkTests.cs(30,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Admin/GenerateLinkTests.cs(32,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Admin/GenerateLinkTests.cs(42,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Admin/GenerateLinkTests.cs(44,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Authentication/SignInTests.cs(28,32): warning CS8604: Possible null reference argument for parameter 'session' in 'void AuthClientFixture.VerifyGoodSession(Session session)'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Authentication/SignInTests.cs(39,32): warning CS8604: Possible null reference argument for parameter 'session' in 'void AuthClientFixture.VerifyGoodSession(Session session)'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Authentication/SignInTests.cs(52,9): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Authentication/SignUpTests.cs(24,32): warning CS8604: Possible null reference argument for parameter 'session' in 'void AuthClientFixture.VerifyGoodSession(Session session)'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Authentication/SignUpTests.cs(33,32): warning CS8604: Possible null reference argument for parameter 'session' in 'void AuthClientFixture.VerifyGoodSession(Session session)'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Configuration/SettingsTests.cs(24,13): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(21,96): warning CS8601: Possible null reference assignment.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(22,9): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(26,94): warning CS8601: Possible null reference assignment.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(27,9): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(36,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(36,80): warning CS8601: Possible null reference assignment.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(37,115): warning CS8601: Possible null reference assignment.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(38,9): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(39,10): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaAdminTests.cs(39,80): warning CS8601: Possible null reference assignment.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaEnrollmentTests.cs(22,32): warning CS8604: Possible null reference argument for parameter 'session' in 'void AuthClientFixture.VerifyGoodSession(Session session)'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaEnrollmentTests.cs(28,9): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaEnrollmentTests.cs(35,32): warning CS8604: Possible null reference argument for parameter 'session' in 'void AuthClientFixture.VerifyGoodSession(Session session)'.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaEnrollmentTests.cs(39,9): warning CS8602: Dereference of a possibly null reference.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/GotrueTests/Mfa/MfaEnrollmentTests.cs(43,9): warning CS8602: Dereference of a possibly null reference.
